"exec","age_group","sex","comorbidity","covid","binary_patient_type","death","count","obesity","diabetes","hyperten","ckd","cardio","copd","asthma","immuno","hiv"
11,"[ 60 , 64 ]","M",1,0,"H",111,1377,243,876,967,372,296,103,13,94,24
11,"[ 60 , 64 ]","M",0,1,"H",173,812,0,0,0,0,0,0,0,0,0
11,"[ 60 , 64 ]","M",1,1,"H",270,1044,214,682,729,237,225,83,19,88,33
12,"[ 60 , 64 ]","M",0,0,"A",1,54002,0,0,0,0,0,0,0,0,0
12,"[ 60 , 64 ]","M",1,0,"A",0,20836,3254,10202,12213,698,1324,666,533,449,236
12,"[ 60 , 64 ]","M",0,1,"A",0,32222,0,0,0,0,0,0,0,0,0
12,"[ 60 , 64 ]","M",1,1,"A",2,15122,2656,7452,9555,379,890,459,324,311,221
12,"[ 60 , 64 ]","M",0,0,"H",96,1361,0,0,0,0,0,0,0,0,0
12,"[ 60 , 64 ]","M",1,0,"H",98,1363,226,819,906,348,297,98,13,98,15
12,"[ 60 , 64 ]","M",0,1,"H",182,783,0,0,0,0,0,0,0,0,0
12,"[ 60 , 64 ]","M",1,1,"H",311,1046,218,667,757,209,232,82,18,73,14
13,"[ 60 , 64 ]","M",0,0,"A",1,54374,0,0,0,0,0,0,0,0,0
13,"[ 60 , 64 ]","M",1,0,"A",3,20443,3171,9917,12014,611,1296,643,531,441,220
13,"[ 60 , 64 ]","M",0,1,"A",0,32246,0,0,0,0,0,0,0,0,0
13,"[ 60 , 64 ]","M",1,1,"A",6,15046,2584,7581,9422,345,876,423,352,269,228
13,"[ 60 , 64 ]","M",0,0,"H",74,1363,0,0,0,0,0,0,0,0,0
13,"[ 60 , 64 ]","M",1,0,"H",109,1393,225,859,949,310,305,93,16,80,21
13,"[ 60 , 64 ]","M",0,1,"H",165,788,0,0,0,0,0,0,0,0,0
13,"[ 60 , 64 ]","M",1,1,"H",285,1082,223,665,780,233,220,83,7,79,15
14,"[ 60 , 64 ]","M",0,0,"A",1,54142,0,0,0,0,0,0,0,0,0
14,"[ 60 , 64 ]","M",1,0,"A",0,20803,3155,10334,12176,616,1377,657,487,466,240
14,"[ 60 , 64 ]","M",0,1,"A",7,32076,0,0,0,0,0,0,0,0,0
14,"[ 60 , 64 ]","M",1,1,"A",0,15023,2622,7460,9331,347,884,432,361,300,222
14,"[ 60 , 64 ]","M",0,0,"H",93,1399,0,0,0,0,0,0,0,0,0
14,"[ 60 , 64 ]","M",1,0,"H",131,1403,241,884,927,367,306,106,16,84,18
14,"[ 60 , 64 ]","M",0,1,"H",165,807,0,0,0,0,0,0,0,0,0
14,"[ 60 , 64 ]","M",1,1,"H",313,1082,219,724,758,235,218,90,15,82,21
15,"[ 60 , 64 ]","M",0,0,"A",0,53956,0,0,0,0,0,0,0,0,0
15,"[ 60 , 64 ]","M",1,0,"A",2,20602,3098,10181,12138,632,1273,659,544,451,215
15,"[ 60 , 64 ]","M",0,1,"A",4,32629,0,0,0,0,0,0,0,0,0
15,"[ 60 , 64 ]","M",1,1,"A",2,14902,2563,7380,9394,340,841,465,362,303,230
15,"[ 60 , 64 ]","M",0,0,"H",81,1376,0,0,0,0,0,0,0,0,0
15,"[ 60 , 64 ]","M",1,0,"H",102,1440,253,910,1003,381,331,115,24,93,21
15,"[ 60 , 64 ]","M",0,1,"H",167,798,0,0,0,0,0,0,0,0,0
15,"[ 60 , 64 ]","M",1,1,"H",271,1032,206,700,721,234,207,79,12,78,22
16,"[ 60 , 64 ]","M",0,0,"A",0,54066,0,0,0,0,0,0,0,0,0
16,"[ 60 , 64 ]","M",1,0,"A",2,20572,3155,10041,12175,612,1308,636,553,432,210
16,"[ 60 , 64 ]","M",0,1,"A",1,32138,0,0,0,0,0,0,0,0,0
16,"[ 60 , 64 ]","M",1,1,"A",3,15357,2686,7582,9674,370,890,452,341,312,210
16,"[ 60 , 64 ]","M",0,0,"H",83,1326,0,0,0,0,0,0,0,0,0
16,"[ 60 , 64 ]","M",1,0,"H",105,1431,244,876,972,329,312,94,22,76,12
16,"[ 60 , 64 ]","M",0,1,"H",169,814,0,0,0,0,0,0,0,0,0
16,"[ 60 , 64 ]","M",1,1,"H",283,1031,213,683,723,222,211,76,23,80,33
17,"[ 60 , 64 ]","M",0,0,"A",0,53990,0,0,0,0,0,0,0,0,0
17,"[ 60 , 64 ]","M",1,0,"A",1,20686,3154,10090,12081,583,1358,646,553,468,218
17,"[ 60 , 64 ]","M",0,1,"A",1,32089,0,0,0,0,0,0,0,0,0
17,"[ 60 , 64 ]","M",1,1,"A",2,15371,2725,7732,9635,398,884,455,322,291,224
17,"[ 60 , 64 ]","M",0,0,"H",86,1328,0,0,0,0,0,0,0,0,0
17,"[ 60 , 64 ]","M",1,0,"H",109,1414,253,878,995,367,327,98,18,105,22
17,"[ 60 , 64 ]","M",0,1,"H",166,835,0,0,0,0,0,0,0,0,0
17,"[ 60 , 64 ]","M",1,1,"H",246,1022,205,677,724,233,193,80,15,83,27
18,"[ 60 , 64 ]","M",0,0,"A",1,53883,0,0,0,0,0,0,0,0,0
18,"[ 60 , 64 ]","M",1,0,"A",0,20758,3221,10230,12192,664,1298,694,561,435,236
18,"[ 60 , 64 ]","M",0,1,"A",9,32316,0,0,0,0,0,0,0,0,0
18,"[ 60 , 64 ]","M",1,1,"A",4,15122,2734,7448,9433,357,877,434,342,303,234
18,"[ 60 , 64 ]","M",0,0,"H",77,1353,0,0,0,0,0,0,0,0,0
18,"[ 60 , 64 ]","M",1,0,"H",103,1433,237,891,977,367,308,95,18,100,18
18,"[ 60 , 64 ]","M",0,1,"H",164,826,0,0,0,0,0,0,0,0,0
18,"[ 60 , 64 ]","M",1,1,"H",275,1044,217,673,722,219,208,77,12,69,23
19,"[ 60 , 64 ]","M",0,0,"A",1,54354,0,0,0,0,0,0,0,0,0
19,"[ 60 , 64 ]","M",1,0,"A",0,20817,3198,10175,12354,640,1333,685,554,428,236
19,"[ 60 , 64 ]","M",0,1,"A",1,31986,0,0,0,0,0,0,0,0,0
19,"[ 60 , 64 ]","M",1,1,"A",0,15039,2661,7440,9404,368,875,440,357,295,221
19,"[ 60 , 64 ]","M",0,0,"H",89,1369,0,0,0,0,0,0,0,0,0
19,"[ 60 , 64 ]","M",1,0,"H",116,1406,244,869,965,347,330,100,24,106,27
19,"[ 60 , 64 ]","M",0,1,"H",159,723,0,0,0,0,0,0,0,0,0
19,"[ 60 , 64 ]","M",1,1,"H",280,1041,223,634,741,230,222,84,18,70,22
20,"[ 60 , 64 ]","M",0,0,"A",1,54500,0,0,0,0,0,0,0,0,0
20,"[ 60 , 64 ]","M",1,0,"A",0,20838,3231,10139,12277,614,1382,683,562,439,249
20,"[ 60 , 64 ]","M",0,1,"A",5,31897,0,0,0,0,0,0,0,0,0
20,"[ 60 , 64 ]","M",1,1,"A",4,14918,2623,7451,9423,365,866,459,303,292,228
20,"[ 60 , 64 ]","M",0,0,"H",90,1355,0,0,0,0,0,0,0,0,0
20,"[ 60 , 64 ]","M",1,0,"H",128,1460,252,880,1004,379,349,108,18,102,29
20,"[ 60 , 64 ]","M",0,1,"H",164,745,0,0,0,0,0,0,0,0,0
20,"[ 60 , 64 ]","M",1,1,"H",268,1022,187,672,725,228,209,74,23,91,29
1,"[ 65 , 69 ]","F",0,0,"A",2,43229,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","F",1,0,"A",1,24275,3871,11024,16103,594,1209,886,1021,769,180
1,"[ 65 , 69 ]","F",0,1,"A",4,25119,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","F",1,1,"A",4,17245,3346,7782,12051,339,854,578,812,454,82
1,"[ 65 , 69 ]","F",0,0,"H",85,995,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","F",1,0,"H",121,1490,369,876,1045,276,262,181,65,154,9
1,"[ 65 , 69 ]","F",0,1,"H",157,744,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","F",1,1,"H",240,1122,337,662,821,173,208,119,56,118,3
2,"[ 65 , 69 ]","F",0,0,"A",5,43070,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","F",1,0,"A",0,24470,3997,11152,16357,528,1174,895,1031,755,168
2,"[ 65 , 69 ]","F",0,1,"A",2,25115,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","F",1,1,"A",3,17170,3322,7722,12037,350,866,589,764,479,85
2,"[ 65 , 69 ]","F",0,0,"H",95,1091,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","F",1,0,"H",108,1407,359,842,997,237,260,134,70,135,5
2,"[ 65 , 69 ]","F",0,1,"H",185,731,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","F",1,1,"H",251,1165,316,698,879,180,191,118,47,92,7
3,"[ 65 , 69 ]","F",0,0,"A",3,43136,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","F",1,0,"A",0,24451,3812,11221,16230,588,1173,898,1007,778,136
3,"[ 65 , 69 ]","F",0,1,"A",2,25281,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","F",1,1,"A",2,17131,3215,7798,12024,313,867,565,799,479,83
3,"[ 65 , 69 ]","F",0,0,"H",92,995,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","F",1,0,"H",89,1375,323,792,977,234,254,148,52,138,7
3,"[ 65 , 69 ]","F",0,1,"H",170,694,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","F",1,1,"H",219,1156,337,689,878,185,220,128,66,115,8
4,"[ 65 , 69 ]","F",0,0,"A",2,43103,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","F",1,0,"A",1,24299,3891,11118,16286,585,1187,946,1010,746,158
4,"[ 65 , 69 ]","F",0,1,"A",4,25216,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","F",1,1,"A",5,17369,3402,7797,12241,363,912,556,781,476,93
4,"[ 65 , 69 ]","F",0,0,"H",86,1010,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","F",1,0,"H",106,1410,329,822,976,210,265,145,49,152,3
4,"[ 65 , 69 ]","F",0,1,"H",153,680,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","F",1,1,"H",253,1132,304,680,834,200,163,107,49,110,6
5,"[ 65 , 69 ]","F",0,0,"A",1,43213,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","F",1,0,"A",2,24210,3906,10985,16307,550,1168,884,1008,707,144
5,"[ 65 , 69 ]","F",0,1,"A",4,25388,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","F",1,1,"A",0,17111,3119,7629,12022,333,848,570,759,485,79
5,"[ 65 , 69 ]","F",0,0,"H",93,984,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","F",1,0,"H",121,1431,325,861,1027,263,251,149,49,130,9
5,"[ 65 , 69 ]","F",0,1,"H",182,723,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","F",1,1,"H",258,1159,322,686,843,208,212,105,65,123,6
6,"[ 65 , 69 ]","F",0,0,"A",2,42847,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","F",1,0,"A",0,24619,3968,11225,16484,584,1225,907,1064,739,167
6,"[ 65 , 69 ]","F",0,1,"A",5,25356,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","F",1,1,"A",1,17165,3251,7908,11967,324,824,572,833,516,97
6,"[ 65 , 69 ]","F",0,0,"H",89,1017,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","F",1,0,"H",111,1429,353,868,995,248,266,146,56,140,8
6,"[ 65 , 69 ]","F",0,1,"H",164,669,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","F",1,1,"H",256,1117,318,666,842,181,202,109,58,109,6
7,"[ 65 , 69 ]","F",0,0,"A",2,43064,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","F",1,0,"A",0,24411,3883,11092,16407,531,1194,945,1084,701,134
7,"[ 65 , 69 ]","F",0,1,"A",5,25309,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","F",1,1,"A",2,17142,3193,7709,11909,316,883,575,762,466,86
7,"[ 65 , 69 ]","F",0,0,"H",94,1002,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","F",1,0,"H",110,1416,314,845,982,249,238,146,57,144,5
7,"[ 65 , 69 ]","F",0,1,"H",157,675,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","F",1,1,"H",279,1200,341,714,890,184,225,125,49,119,7
8,"[ 65 , 69 ]","F",0,0,"A",0,42934,0,0,0,0,0,0,0,0,0
8,"[ 65 , 69 ]","F",1,0,"A",2,24536,3899,11135,16493,584,1228,903,1039,774,148
8,"[ 65 , 69 ]","F",0,1,"A",2,25073,0,0,0,0,0,0,0,0,0
8,"[ 65 , 69 ]","F",1,1,"A",4,17394,3294,7889,12188,322,858,587,846,511,107
8,"[ 65 , 69 ]","F",0,0,"H",98,964,0,0,0,0,0,0,0,0,0
8,"[ 65 , 69 ]","F",1,0,"H",97,1409,322,851,987,244,276,142,65,141,12
8,"[ 65 , 69 ]","F",0,1,"H",172,731,0,0,0,0,0,0,0,0,0
8,"[ 65 , 69 ]","F",1,1,"H",264,1178,318,696,857,187,194,119,56,118,10
9,"[ 65 , 69 ]","F",0,0,"A",1,42949,0,0,0,0,0,0,0,0,0
9,"[ 65 , 69 ]","F",1,0,"A",0,24465,3926,11098,16452,591,1219,856,1033,757,157
9,"[ 65 , 69 ]","F",0,1,"A",5,25195,0,0,0,0,0,0,0,0,0
9,"[ 65 , 69 ]","F",1,1,"A",2,17480,3224,7878,12194,301,883,625,827,444,74
9,"[ 65 , 69 ]","F",0,0,"H",100,928,0,0,0,0,0,0,0,0,0
9,"[ 65 , 69 ]","F",1,0,"H",101,1403,328,842,966,238,259,152,58,139,10
9,"[ 65 , 69 ]","F",0,1,"H",161,701,0,0,0,0,0,0,0,0,0
9,"[ 65 , 69 ]","F",1,1,"H",261,1098,334,665,814,164,179,114,48,122,6
10,"[ 65 , 69 ]","F",0,0,"A",1,43043,0,0,0,0,0,0,0,0,0
10,"[ 65 , 69 ]","F",1,0,"A",0,24330,3770,11153,16331,594,1187,873,1028,787,150
10,"[ 65 , 69 ]","F",0,1,"A",0,25362,0,0,0,0,0,0,0,0,0
10,"[ 65 , 69 ]","F",1,1,"A",1,17113,3354,7691,12028,335,818,589,784,449,85
10,"[ 65 , 69 ]","F",0,0,"H",98,1011,0,0,0,0,0,0,0,0,0
10,"[ 65 , 69 ]","F",1,0,"H",119,1385,347,811,968,228,251,148,56,154,8
10,"[ 65 , 69 ]","F",0,1,"H",181,744,0,0,0,0,0,0,0,0,0
10,"[ 65 , 69 ]","F",1,1,"H",290,1231,332,769,908,212,182,107,49,113,5
11,"[ 65 , 69 ]","F",0,0,"A",0,43016,0,0,0,0,0,0,0,0,0
11,"[ 65 , 69 ]","F",1,0,"A",0,24479,3956,11085,16383,564,1217,867,1080,701,165
11,"[ 65 , 69 ]","F",0,1,"A",4,25195,0,0,0,0,0,0,0,0,0
11,"[ 65 , 69 ]","F",1,1,"A",1,17160,3297,7807,11995,336,829,574,794,498,72
11,"[ 65 , 69 ]","F",0,0,"H",91,1041,0,0,0,0,0,0,0,0,0
11,"[ 65 , 69 ]","F",1,0,"H",97,1399,327,810,943,231,235,164,68,170,6
11,"[ 65 , 69 ]","F",0,1,"H",183,769,0,0,0,0,0,0,0,0,0
11,"[ 65 , 69 ]","F",1,1,"H",251,1160,327,688,858,198,213,118,57,121,6
12,"[ 65 , 69 ]","F",0,0,"A",2,43080,0,0,0,0,0,0,0,0,0
12,"[ 65 , 69 ]","F",1,0,"A",2,24472,3904,11065,16268,585,1231,947,1080,738,188
12,"[ 65 , 69 ]","F",0,1,"A",1,25228,0,0,0,0,0,0,0,0,0
12,"[ 65 , 69 ]","F",1,1,"A",0,17126,3365,7785,12025,353,834,579,831,477,85
12,"[ 65 , 69 ]","F",0,0,"H",83,1037,0,0,0,0,0,0,0,0,0
12,"[ 65 , 69 ]","F",1,0,"H",101,1414,341,832,1011,257,244,135,66,150,7
12,"[ 65 , 69 ]","F",0,1,"H",173,715,0,0,0,0,0,0,0,0,0
12,"[ 65 , 69 ]","F",1,1,"H",246,1147,306,672,853,194,206,121,47,94,4
13,"[ 65 , 69 ]","F",0,0,"A",4,43127,0,0,0,0,0,0,0,0,0
13,"[ 65 , 69 ]","F",1,0,"A",0,24432,3936,11140,16293,559,1191,880,976,783,148
13,"[ 65 , 69 ]","F",0,1,"A",4,25228,0,0,0,0,0,0,0,0,0
13,"[ 65 , 69 ]","F",1,1,"A",3,17207,3395,7797,11951,319,815,585,815,522,80
13,"[ 65 , 69 ]","F",0,0,"H",86,987,0,0,0,0,0,0,0,0,0
13,"[ 65 , 69 ]","F",1,0,"H",99,1391,312,782,962,236,246,172,61,156,16
13,"[ 65 , 69 ]","F",0,1,"H",162,677,0,0,0,0,0,0,0,0,0
13,"[ 65 , 69 ]","F",1,1,"H",270,1170,297,704,845,199,187,115,42,113,8
14,"[ 65 , 69 ]","F",0,0,"A",2,43279,0,0,0,0,0,0,0,0,0
14,"[ 65 , 69 ]","F",1,0,"A",1,24568,3825,11146,16416,551,1253,873,1050,828,152
14,"[ 65 , 69 ]","F",0,1,"A",2,25098,0,0,0,0,0,0,0,0,0
14,"[ 65 , 69 ]","F",1,1,"A",4,16914,3215,7679,11800,329,775,602,774,473,99
14,"[ 65 , 69 ]","F",0,0,"H",86,1049,0,0,0,0,0,0,0,0,0
14,"[ 65 , 69 ]","F",1,0,"H",115,1424,311,896,987,238,228,165,52,132,8
14,"[ 65 , 69 ]","F",0,1,"H",154,701,0,0,0,0,0,0,0,0,0
14,"[ 65 , 69 ]","F",1,1,"H",245,1186,320,700,862,169,196,129,47,106,5
15,"[ 65 , 69 ]","F",0,0,"A",3,43012,0,0,0,0,0,0,0,0,0
15,"[ 65 , 69 ]","F",1,0,"A",1,24373,3918,11115,16230,581,1195,900,1091,719,178
15,"[ 65 , 69 ]","F",0,1,"A",2,25260,0,0,0,0,0,0,0,0,0
15,"[ 65 , 69 ]","F",1,1,"A",0,17220,3247,7787,12085,339,853,576,773,501,100
15,"[ 65 , 69 ]","F",0,0,"H",85,1008,0,0,0,0,0,0,0,0,0
15,"[ 65 , 69 ]","F",1,0,"H",110,1377,316,827,929,218,256,139,58,149,10
15,"[ 65 , 69 ]","F",0,1,"H",167,713,0,0,0,0,0,0,0,0,0
15,"[ 65 , 69 ]","F",1,1,"H",276,1256,368,768,917,201,217,134,53,130,8
16,"[ 65 , 69 ]","F",0,0,"A",3,43306,0,0,0,0,0,0,0,0,0
16,"[ 65 , 69 ]","F",1,0,"A",2,24493,3905,11240,16301,593,1178,895,1068,767,164
16,"[ 65 , 69 ]","F",0,1,"A",3,25009,0,0,0,0,0,0,0,0,0
16,"[ 65 , 69 ]","F",1,1,"A",1,17024,3247,7661,11955,304,816,603,784,496,81
16,"[ 65 , 69 ]","F",0,0,"H",75,1028,0,0,0,0,0,0,0,0,0
16,"[ 65 , 69 ]","F",1,0,"H",118,1479,355,881,1040,267,299,184,81,163,18
16,"[ 65 , 69 ]","F",0,1,"H",164,688,0,0,0,0,0,0,0,0,0
16,"[ 65 , 69 ]","F",1,1,"H",281,1192,338,736,863,202,185,123,47,117,13
17,"[ 65 , 69 ]","F",0,0,"A",1,42901,0,0,0,0,0,0,0,0,0
17,"[ 65 , 69 ]","F",1,0,"A",1,24399,3785,10976,16271,554,1171,959,1077,749,149
17,"[ 65 , 69 ]","F",0,1,"A",4,25373,0,0,0,0,0,0,0,0,0
17,"[ 65 , 69 ]","F",1,1,"A",2,17234,3288,7798,12179,343,849,576,786,463,99
17,"[ 65 , 69 ]","F",0,0,"H",80,1005,0,0,0,0,0,0,0,0,0
17,"[ 65 , 69 ]","F",1,0,"H",92,1421,360,838,973,233,262,166,61,152,11
17,"[ 65 , 69 ]","F",0,1,"H",172,691,0,0,0,0,0,0,0,0,0
17,"[ 65 , 69 ]","F",1,1,"H",269,1195,347,736,879,192,218,117,72,121,9
18,"[ 65 , 69 ]","F",0,0,"A",1,42985,0,0,0,0,0,0,0,0,0
18,"[ 65 , 69 ]","F",1,0,"A",2,24391,3849,11157,16349,622,1215,824,1057,736,171
18,"[ 65 , 69 ]","F",0,1,"A",3,25297,0,0,0,0,0,0,0,0,0
18,"[ 65 , 69 ]","F",1,1,"A",0,17252,3326,7754,12003,328,823,578,793,477,89
18,"[ 65 , 69 ]","F",0,0,"H",79,1042,0,0,0,0,0,0,0,0,0
18,"[ 65 , 69 ]","F",1,0,"H",119,1416,329,855,998,266,261,158,56,148,9
18,"[ 65 , 69 ]","F",0,1,"H",167,685,0,0,0,0,0,0,0,0,0
18,"[ 65 , 69 ]","F",1,1,"H",250,1151,323,696,856,182,202,111,52,110,9
19,"[ 65 , 69 ]","F",0,0,"A",1,42994,0,0,0,0,0,0,0,0,0
19,"[ 65 , 69 ]","F",1,0,"A",1,24615,3992,11136,16501,576,1166,848,1074,765,169
19,"[ 65 , 69 ]","F",0,1,"A",5,24895,0,0,0,0,0,0,0,0,0
19,"[ 65 , 69 ]","F",1,1,"A",1,17420,3373,7953,12160,373,867,585,757,487,93
19,"[ 65 , 69 ]","F",0,0,"H",77,980,0,0,0,0,0,0,0,0,0
19,"[ 65 , 69 ]","F",1,0,"H",126,1425,335,774,1006,242,246,151,67,163,7
19,"[ 65 , 69 ]","F",0,1,"H",172,716,0,0,0,0,0,0,0,0,0
19,"[ 65 , 69 ]","F",1,1,"H",278,1174,313,691,856,184,206,132,54,117,8
20,"[ 65 , 69 ]","F",0,0,"A",2,43127,0,0,0,0,0,0,0,0,0
20,"[ 65 , 69 ]","F",1,0,"A",1,24511,3985,11125,16340,602,1206,954,1049,753,153
20,"[ 65 , 69 ]","F",0,1,"A",5,24935,0,0,0,0,0,0,0,0,0
20,"[ 65 , 69 ]","F",1,1,"A",1,17300,3258,7872,12040,330,850,583,802,530,83
20,"[ 65 , 69 ]","F",0,0,"H",82,1013,0,0,0,0,0,0,0,0,0
20,"[ 65 , 69 ]","F",1,0,"H",119,1433,327,847,983,252,247,156,59,136,9
20,"[ 65 , 69 ]","F",0,1,"H",176,713,0,0,0,0,0,0,0,0,0
20,"[ 65 , 69 ]","F",1,1,"H",274,1187,308,700,871,196,195,111,47,119,8
1,"[ 65 , 69 ]","M",0,0,"A",3,33288,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","M",1,0,"A",0,15388,1811,7695,9471,485,1148,666,361,348,144
1,"[ 65 , 69 ]","M",0,1,"A",5,19832,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","M",1,1,"A",2,11362,1680,5581,7600,314,655,401,262,204,98
1,"[ 65 , 69 ]","M",0,0,"H",159,1357,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","M",1,0,"H",216,1551,235,907,979,324,398,148,20,109,34
1,"[ 65 , 69 ]","M",0,1,"H",241,940,0,0,0,0,0,0,0,0,0
1,"[ 65 , 69 ]","M",1,1,"H",353,1258,237,802,866,261,287,113,25,89,25
2,"[ 65 , 69 ]","M",0,0,"A",2,33412,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","M",1,0,"A",1,15428,1827,7735,9435,459,1230,661,292,313,156
2,"[ 65 , 69 ]","M",0,1,"A",4,19807,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","M",1,1,"A",2,11160,1623,5458,7515,340,631,381,259,206,80
2,"[ 65 , 69 ]","M",0,0,"H",178,1442,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","M",1,0,"H",222,1553,195,900,949,299,408,159,32,125,33
2,"[ 65 , 69 ]","M",0,1,"H",242,883,0,0,0,0,0,0,0,0,0
2,"[ 65 , 69 ]","M",1,1,"H",408,1291,217,791,880,271,269,121,29,103,23
3,"[ 65 , 69 ]","M",0,0,"A",4,33454,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","M",1,0,"A",3,15609,1846,7822,9638,523,1239,640,277,305,157
3,"[ 65 , 69 ]","M",0,1,"A",4,19864,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","M",1,1,"A",1,11127,1548,5338,7564,315,629,385,256,193,84
3,"[ 65 , 69 ]","M",0,0,"H",150,1305,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","M",1,0,"H",220,1493,216,912,912,291,373,183,19,108,29
3,"[ 65 , 69 ]","M",0,1,"H",214,864,0,0,0,0,0,0,0,0,0
3,"[ 65 , 69 ]","M",1,1,"H",408,1260,210,776,887,265,256,143,23,94,27
4,"[ 65 , 69 ]","M",0,0,"A",1,33724,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","M",1,0,"A",4,15509,1764,7725,9521,457,1146,724,342,333,133
4,"[ 65 , 69 ]","M",0,1,"A",6,19620,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","M",1,1,"A",1,11109,1524,5453,7541,345,656,354,256,186,89
4,"[ 65 , 69 ]","M",0,0,"H",162,1311,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","M",1,0,"H",254,1567,195,937,1011,306,397,146,25,107,26
4,"[ 65 , 69 ]","M",0,1,"H",226,857,0,0,0,0,0,0,0,0,0
4,"[ 65 , 69 ]","M",1,1,"H",351,1279,219,812,894,250,268,107,23,86,22
5,"[ 65 , 69 ]","M",0,0,"A",0,33717,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","M",1,0,"A",3,15510,1760,7699,9572,474,1165,633,322,333,141
5,"[ 65 , 69 ]","M",0,1,"A",3,19526,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","M",1,1,"A",4,11265,1627,5535,7526,307,612,405,274,199,99
5,"[ 65 , 69 ]","M",0,0,"H",157,1252,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","M",1,0,"H",224,1525,209,890,940,285,405,171,34,109,24
5,"[ 65 , 69 ]","M",0,1,"H",258,900,0,0,0,0,0,0,0,0,0
5,"[ 65 , 69 ]","M",1,1,"H",411,1281,203,808,878,299,232,120,25,77,26
6,"[ 65 , 69 ]","M",0,0,"A",2,33715,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","M",1,0,"A",1,15150,1816,7462,9413,439,1092,659,257,315,140
6,"[ 65 , 69 ]","M",0,1,"A",2,19891,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","M",1,1,"A",1,11217,1606,5462,7517,346,658,384,263,185,104
6,"[ 65 , 69 ]","M",0,0,"H",144,1371,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","M",1,0,"H",244,1507,214,925,927,310,386,166,21,124,30
6,"[ 65 , 69 ]","M",0,1,"H",223,879,0,0,0,0,0,0,0,0,0
6,"[ 65 , 69 ]","M",1,1,"H",399,1246,187,755,852,271,268,122,19,92,20
7,"[ 65 , 69 ]","M",0,0,"A",8,33659,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","M",1,0,"A",1,15471,1885,7647,9614,455,1130,631,309,298,153
7,"[ 65 , 69 ]","M",0,1,"A",0,19624,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","M",1,1,"A",1,11196,1611,5462,7638,353,658,406,244,182,87
7,"[ 65 , 69 ]","M",0,0,"H",170,1354,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","M",1,0,"H",196,1492,206,864,926,298,388,152,26,107,38
7,"[ 65 , 69 ]","M",0,1,"H",245,955,0,0,0,0,0,0,0,0,0
7,"[ 65 , 69 ]","M",1,1,"H",363,1225,214,750,851,229,267,127,17,92,16
